UNIPROT	KEGGID	ID	SYMBOL	GENE_DESCRIPTION
Q03405	hsa:5329	5329	PLAUR	" plasminogen activator, urokinase receptor"
Q03426	hsa:4598	4598	MVK	 mevalonate kinase
Q03468	hsa:2074	2074	ERCC6	" ERCC excision repair 6, chromatin remodeling factor"
Q03518	hsa:6890	6890	TAP1	" transporter 1, ATP binding cassette subfamily B member"
Q03519	hsa:6891	6891	TAP2	" transporter 2, ATP binding cassette subfamily B member"
Q03701	hsa:10153	10153	CEBPZ	 CCAAT/enhancer binding protein zeta
Q04323	hsa:51035	51035	UBXN1	 UBX domain protein 1
Q04446	hsa:2632	2632	GBE1	" 1,4-alpha-glucan branching enzyme 1"
Q04637	hsa:1981	1981	EIF4G1	 eukaryotic translation initiation factor 4 gamma 1
Q04656	hsa:538	538	ATP7A	 ATPase copper transporting alpha
Q04721	hsa:4853	4853	NOTCH2	 notch 2
Q04726	hsa:7090	7090	TLE3	 transducin like enhancer of split 3
Q04759	hsa:5588	5588	PRKCQ	 protein kinase C theta
Q04760	hsa:2739	2739	GLO1	 glyoxalase I
Q04837	hsa:6742	6742	SSBP1	 single stranded DNA binding protein 1
Q04864	hsa:5966	5966	REL	" REL proto-oncogene, NF-kB subunit"
Q04917	hsa:7533	7533	YWHAH	 tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta
Q04941	hsa:5355	5355	PLP2	 proteolipid protein 2
Q05048	hsa:1477	1477	CSTF1	 cleavage stimulation factor subunit 1
Q05086	hsa:7337	7337	UBE3A	 ubiquitin protein ligase E3A
Q05193	hsa:1759	1759	DNM1	 dynamin 1
Q05209	hsa:5782	5782	PTPN12	" protein tyrosine phosphatase, non-receptor type 12"
Q05397	hsa:5747	5747	PTK2	 protein tyrosine kinase 2
Q05469	hsa:3991	3991	LIPE	" lipase E, hormone sensitive type"
Q05513	hsa:5590	5590	PRKCZ	 protein kinase C zeta
Q05519	hsa:9295	9295	SRSF11	 serine and arginine rich splicing factor 11
Q05639	hsa:1917	1917	EEF1A2	 eukaryotic translation elongation factor 1 alpha 2
Q05655	hsa:5580	5580	PRKCD	 protein kinase C delta
Q05682	hsa:800	800	CALD1	 caldesmon 1
Q05823	hsa:6041	6041	RNASEL	 ribonuclease L
Q05932	hsa:2356	2356	FPGS	 folylpolyglutamate synthase
Q05BQ5	hsa:54799	54799	MBTD1	 mbt domain containing 1
Q05D32	hsa:51496	51496	CTDSPL2	 CTD small phosphatase like 2
Q05DH4	hsa:729830	729830	FAM160A1	 family with sequence similarity 160 member A1
Q06124	hsa:5781	5781	PTPN11	" protein tyrosine phosphatase, non-receptor type 11"
Q06136	hsa:2531	2531	KDSR	 3-ketodihydrosphingosine reductase
Q06190	hsa:5523	5523	PPP2R3A	 protein phosphatase 2 regulatory subunit B''alpha
Q06203	hsa:5471	5471	PPAT	 phosphoribosyl pyrophosphate amidotransferase
Q06210	hsa:2673	2673	GFPT1	 glutamine--fructose-6-phosphate transaminase 1
Q06265	hsa:5393	5393	EXOSC9	 exosome component 9
Q06278	hsa:316	316	AOX1	 aldehyde oxidase 1
Q06323	hsa:5720	5720	PSME1	 proteasome activator subunit 1
Q06330	hsa:3516	3516	RBPJ	 recombination signal binding protein for immunoglobulin kappa J region
Q06481	hsa:334	334	APLP2	 amyloid beta precursor like protein 2
Q06546	hsa:2551	2551	GABPA	 GA binding protein transcription factor alpha subunit
Q06547	hsa:2553	2553	GABPB1	 GA binding protein transcription factor beta subunit 1
Q06587	hsa:6015	6015	RING1	 ring finger protein 1
Q06609	hsa:5888	5888	RAD51	 RAD51 recombinase
Q06787	hsa:2332	2332	FMR1	 fragile X mental retardation 1
Q06830	hsa:5052	5052	PRDX1	 peroxiredoxin 1
Q07002	hsa:5129	5129	CDK18	 cyclin dependent kinase 18
Q07020	hsa:6141	6141	RPL18	 ribosomal protein L18
Q07021	hsa:708	708	C1QBP	 complement C1q binding protein
Q07065	hsa:10970	10970	CKAP4	 cytoskeleton associated protein 4
Q07092	hsa:1307	1307	COL16A1	 collagen type XVI alpha 1 chain
Q07157	hsa:7082	7082	TJP1	 tight junction protein 1
Q07352	hsa:677	677	ZFP36L1	 ZFP36 ring finger protein like 1
Q07617	hsa:6674	6674	SPAG1	 sperm associated antigen 1
Q07666	hsa:10657	10657	KHDRBS1	" KH RNA binding domain containing, signal transduction associated 1"
Q07812	hsa:581	581	BAX	" BCL2 associated X, apoptosis regulator"
Q07817	hsa:598	598	BCL2L1	 BCL2 like 1
Q07820	hsa:4170	4170	MCL1	" MCL1, BCL2 family apoptosis regulator"
Q07864	hsa:5426	5426	POLE	" DNA polymerase epsilon, catalytic subunit"
Q07866	hsa:3831	3831	KLC1	 kinesin light chain 1
Q07889	hsa:6654	6654	SOS1	 SOS Ras/Rac guanine nucleotide exchange factor 1
Q07890	hsa:6655	6655	SOS2	 SOS Ras/Rho guanine nucleotide exchange factor 2
Q07912	hsa:10188	10188	TNK2	 tyrosine kinase non receptor 2
Q07954	hsa:4035	4035	LRP1	 LDL receptor related protein 1
Q07955	hsa:6426	6426	SRSF1	 serine and arginine rich splicing factor 1
Q07960	hsa:392	392	ARHGAP1	 Rho GTPase activating protein 1
Q08050	hsa:2305	2305	FOXM1	 forkhead box M1
Q08170	hsa:6429	6429	SRSF4	 serine and arginine rich splicing factor 4
Q08209	hsa:5530	5530	PPP3CA	 protein phosphatase 3 catalytic subunit alpha
Q08211	hsa:1660	1660	DHX9	 DExH-box helicase 9
Q08257	hsa:1429	1429	CRYZ	 crystallin zeta
Q08378	hsa:2802	2802	GOLGA3	 golgin A3
Q08379	hsa:2801	2801	GOLGA2	 golgin A2
Q08380	hsa:3959	3959	LGALS3BP	 galectin 3 binding protein
Q08426	hsa:1962	1962	EHHADH	 enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase
Q08431	hsa:4240	4240	MFGE8	 milk fat globule-EGF factor 8 protein
Q08495	hsa:2039	2039	DMTN	 dematin actin binding protein
Q08499	hsa:5144	5144	PDE4D	 phosphodiesterase 4D
Q08554	hsa:1823	1823	DSC1	 desmocollin 1
Q08623	hsa:8226	8226	PUDP	 pseudouridine 5'-phosphatase
Q08722	hsa:961	961	CD47	 CD47 molecule
Q08752	hsa:5481	5481	PPID	 peptidylprolyl isomerase D
Q08945	hsa:6749	6749	SSRP1	 structure specific recognition protein 1
Q08999	hsa:5934	5934	RBL2	 RB transcriptional corepressor like 2
Q08AD1	hsa:23271	23271	CAMSAP2	 calmodulin regulated spectrin associated protein family member 2
Q08AE8	hsa:56907	56907	SPIRE1	 spire type actin nucleation factor 1
Q08AF3	hsa:162394	162394	SLFN5	 schlafen family member 5
Q08AG5	hsa:284391	284391	ZNF844	 zinc finger protein 844
Q08AG7	hsa:440145	440145	MZT1	 mitotic spindle organizing protein 1
Q08AM6	hsa:55697	55697	VAC14	" Vac14, PIKFYVE complex component"
Q08J23	hsa:54888	54888	NSUN2	 NOP2/Sun RNA methyltransferase family member 2
Q09028	hsa:5928	5928	RBBP4	" RB binding protein 4, chromatin remodeling factor"
Q09161	hsa:4686	4686	NCBP1	 nuclear cap binding protein subunit 1
Q09328	hsa:4249	4249	MGAT5	" mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase"
Q09472	hsa:2033	2033	EP300	 E1A binding protein p300
Q09666	hsa:79026	79026	AHNAK	 AHNAK nucleoprotein
Q0IIM8	hsa:54885	54885	TBC1D8B	 TBC1 domain family member 8B
Q0JRZ9	hsa:115548	115548	FCHO2	 FCH domain only 2
Q0PNE2	hsa:54859	54859	ELP6	 elongator acetyltransferase complex subunit 6
Q0VDF9	hsa:51182	51182	HSPA14	 heat shock protein family A (Hsp70) member 14
Q0VDG4	hsa:79634	79634	SCRN3	 secernin 3
Q0VF96	hsa:84952	84952	CGNL1	 cingulin like 1
Q0VG06	hsa:80233	80233	FAAP100	 Fanconi anemia core complex associated protein 100
Q0VGE8	hsa:125893	125893	ZNF816	 zinc finger protein 816
Q0ZGT2	hsa:91624	91624	NEXN	 nexilin F-actin binding protein
Q10469	hsa:4247	4247	MGAT2	" mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
Q10471	hsa:2590	2590	GALNT2	 polypeptide N-acetylgalactosaminyltransferase 2
Q10472	hsa:2589	2589	GALNT1	 polypeptide N-acetylgalactosaminyltransferase 1
Q10567	hsa:162	162	AP1B1	 adaptor related protein complex 1 beta 1 subunit
Q10570	hsa:29894	29894	CPSF1	 cleavage and polyadenylation specific factor 1
Q10713	hsa:23203	23203	PMPCA	" peptidase, mitochondrial processing alpha subunit"
Q11201	hsa:6482	6482	ST3GAL1	" ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
Q12756	hsa:547	547	KIF1A	 kinesin family member 1A
Q12765	hsa:9805	9805	SCRN1	 secernin 1
Q12766	hsa:22993	22993	HMGXB3	 HMG-box containing 3
Q12767	hsa:9772	9772	TMEM94	 transmembrane protein 94
Q12768	hsa:9897	9897	WASHC5	 WASH complex subunit 5
Q12769	hsa:23279	23279	NUP160	 nucleoporin 160
Q12770	hsa:22937	22937	SCAP	 SREBF chaperone
Q12788	hsa:10607	10607	TBL3	 transducin beta like 3
Q12789	hsa:2975	2975	GTF3C1	 general transcription factor IIIC subunit 1
Q12792	hsa:5756	5756	TWF1	 twinfilin actin binding protein 1
Q12797	hsa:444	444	ASPH	 aspartate beta-hydroxylase
Q12800	hsa:7024	7024	TFCP2	 transcription factor CP2
Q12802	hsa:11214	11214	AKAP13	 A-kinase anchoring protein 13
Q12805	hsa:2202	2202	EFEMP1	 EGF containing fibulin like extracellular matrix protein 1
Q12816	hsa:7216	7216	TRO	 trophinin
Q12824	hsa:6598	6598	SMARCB1	" SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
Q12830	hsa:2186	2186	BPTF	 bromodomain PHD finger transcription factor
Q12834	hsa:991	991	CDC20	 cell division cycle 20
Q12840	hsa:3798	3798	KIF5A	 kinesin family member 5A
Q12841	hsa:11167	11167	FSTL1	 follistatin like 1
Q12846	hsa:6810	6810	STX4	 syntaxin 4
Q12849	hsa:2926	2926	GRSF1	 G-rich RNA sequence binding factor 1
Q12851	hsa:5871	5871	MAP4K2	 mitogen-activated protein kinase kinase kinase kinase 2
Q12857	hsa:4774	4774	NFIA	 nuclear factor I A
Q12872	hsa:6433	6433	SFSWAP	 splicing factor SWAP homolog
Q12873	hsa:1107	1107	CHD3	 chromodomain helicase DNA binding protein 3
Q12874	hsa:10946	10946	SF3A3	 splicing factor 3a subunit 3
Q12887	hsa:1352	1352	COX10	" COX10, heme A:farnesyltransferase cytochrome c oxidase assembly factor"
Q12888	hsa:7158	7158	TP53BP1	 tumor protein p53 binding protein 1
Q12893	hsa:11070	11070	TMEM115	 transmembrane protein 115
Q12894	hsa:7866	7866	IFRD2	 interferon related developmental regulator 2
Q12899	hsa:7726	7726	TRIM26	 tripartite motif containing 26
Q12904	hsa:9255	9255	AIMP1	 aminoacyl tRNA synthetase complex interacting multifunctional protein 1
Q12905	hsa:3608	3608	ILF2	 interleukin enhancer binding factor 2
Q12906	hsa:3609	3609	ILF3	 interleukin enhancer binding factor 3
Q12907	hsa:10960	10960	LMAN2	" lectin, mannose binding 2"
Q12912	hsa:4033	4033	LRMP	 lymphoid restricted membrane protein
Q12913	hsa:5795	5795	PTPRJ	" protein tyrosine phosphatase, receptor type J"
Q12923	hsa:5783	5783	PTPN13	" protein tyrosine phosphatase, non-receptor type 13"
Q12926	hsa:1993	1993	ELAVL2	 ELAV like RNA binding protein 2
Q12929	hsa:2059	2059	EPS8	 epidermal growth factor receptor pathway substrate 8
Q12931	hsa:10131	10131	TRAP1	 TNF receptor associated protein 1
Q12933	hsa:7186	7186	TRAF2	 TNF receptor associated factor 2
Q12955	hsa:288	288	ANK3	 ankyrin 3
Q12959	hsa:1739	1739	DLG1	 discs large MAGUK scaffold protein 1
Q12962	hsa:6881	6881	TAF10	 TATA-box binding protein associated factor 10
Q12965	hsa:4643	4643	MYO1E	 myosin IE
Q12968	hsa:4775	4775	NFATC3	 nuclear factor of activated T-cells 3
Q12972	hsa:5511	5511	PPP1R8	 protein phosphatase 1 regulatory subunit 8
Q12974	hsa:8073	8073	PTP4A2	" protein tyrosine phosphatase type IVA, member 2"
Q12979	hsa:29	29	ABR	 active BCR-related
Q12980	hsa:8131	8131	NPRL3	" NPR3 like, GATOR1 complex subunit"
Q12981	hsa:662	662	BNIP1	 BCL2 interacting protein 1
Q12982	hsa:663	663	BNIP2	 BCL2 interacting protein 2
Q12986	hsa:4799	4799	NFX1	" nuclear transcription factor, X-box binding 1"
Q12996	hsa:1479	1479	CSTF3	 cleavage stimulation factor subunit 3
Q13011	hsa:1891	1891	ECH1	 enoyl-CoA hydratase 1
Q13015	hsa:10962	10962	MLLT11	" MLLT11, transcription factor 7 cofactor"
Q13017	hsa:394	394	ARHGAP5	 Rho GTPase activating protein 5
Q13029	hsa:7799	7799	PRDM2	 PR/SET domain 2
Q13033	hsa:29966	29966	STRN3	 striatin 3
Q13042	hsa:8881	8881	CDC16	 cell division cycle 16
Q13043	hsa:6789	6789	STK4	 serine/threonine kinase 4
Q13045	hsa:2314	2314	FLII	" FLII, actin remodeling protein"
Q13049	hsa:22954	22954	TRIM32	 tripartite motif containing 32
Q13057	hsa:80347	80347	COASY	 Coenzyme A synthase
Q13084	hsa:10573	10573	MRPL28	 mitochondrial ribosomal protein L28
Q13085	hsa:31	31	ACACA	 acetyl-CoA carboxylase alpha
Q13098	hsa:2873	2873	GPS1	 G protein pathway suppressor 1
Q13099	hsa:8100	8100	IFT88	 intraflagellar transport 88
Q13107	hsa:7375	7375	USP4	 ubiquitin specific peptidase 4
Q13111	hsa:10036	10036	CHAF1A	 chromatin assembly factor 1 subunit A
Q13112	hsa:8208	8208	CHAF1B	 chromatin assembly factor 1 subunit B
Q13123	hsa:3550	3550	IK	" IK cytokine, down-regulator of HLA II"
Q13126	hsa:4507	4507	MTAP	 methylthioadenosine phosphorylase
Q13127	hsa:5978	5978	REST	 RE1 silencing transcription factor
Q13129	hsa:6018	6018	RLF	 rearranged L-myc fusion
Q13131	hsa:5562	5562	PRKAA1	 protein kinase AMP-activated catalytic subunit alpha 1
Q13136	hsa:8500	8500	PPFIA1	 PTPRF interacting protein alpha 1
Q13137	hsa:10241	10241	CALCOCO2	 calcium binding and coiled-coil domain 2
Q13144	hsa:8893	8893	EIF2B5	 eukaryotic translation initiation factor 2B subunit epsilon
Q13148	hsa:23435	23435	TARDBP	 TAR DNA binding protein
Q13151	hsa:10949	10949	HNRNPA0	 heterogeneous nuclear ribonucleoprotein A0
Q13153	hsa:5058	5058	PAK1	 p21 (RAC1) activated kinase 1
Q13155	hsa:7965	7965	AIMP2	 aminoacyl tRNA synthetase complex interacting multifunctional protein 2
Q13158	hsa:8772	8772	FADD	 Fas associated via death domain
Q13162	hsa:10549	10549	PRDX4	 peroxiredoxin 4
Q13164	hsa:5598	5598	MAPK7	 mitogen-activated protein kinase 7
Q13177	hsa:5062	5062	PAK2	 p21 (RAC1) activated kinase 2
Q13185	hsa:11335	11335	CBX3	 chromobox 3
Q13188	hsa:6788	6788	STK3	 serine/threonine kinase 3
Q13190	hsa:6811	6811	STX5	 syntaxin 5
Q13191	hsa:868	868	CBLB	 Cbl proto-oncogene B
Q13200	hsa:5708	5708	PSMD2	" proteasome 26S subunit, non-ATPase 2"
Q13206	hsa:1662	1662	DDX10	 DEAD-box helicase 10
Q13217	hsa:5611	5611	DNAJC3	 DnaJ heat shock protein family (Hsp40) member C3
Q13224	hsa:2904	2904	GRIN2B	 glutamate ionotropic receptor NMDA type subunit 2B
Q13228	hsa:8991	8991	SELENBP1	 selenium binding protein 1
Q13232	hsa:4832	4832	NME3	 NME/NM23 nucleoside diphosphate kinase 3
Q13242	hsa:8683	8683	SRSF9	 serine and arginine rich splicing factor 9
Q13243	hsa:6430	6430	SRSF5	 serine and arginine rich splicing factor 5
Q13247	hsa:6431	6431	SRSF6	 serine and arginine rich splicing factor 6
Q13257	hsa:4085	4085	MAD2L1	 mitotic arrest deficient 2 like 1
Q13263	hsa:10155	10155	TRIM28	 tripartite motif containing 28
Q13268	hsa:10202	10202	DHRS2	 dehydrogenase/reductase 2
Q13277	hsa:6809	6809	STX3	 syntaxin 3
Q13283	hsa:10146	10146	G3BP1	 G3BP stress granule assembly factor 1
Q13286	hsa:1201	1201	CLN3	" CLN3, battenin"
Q13303	hsa:8514	8514	KCNAB2	 potassium voltage-gated channel subfamily A regulatory beta subunit 2
Q13308	hsa:5754	5754	PTK7	 protein tyrosine kinase 7 (inactive)
Q13309	hsa:6502	6502	SKP2	 S-phase kinase associated protein 2
Q13310	hsa:8761	8761	PABPC4	 poly(A) binding protein cytoplasmic 4
Q13315	hsa:472	472	ATM	 ATM serine/threonine kinase
Q13322	hsa:2887	2887	GRB10	 growth factor receptor bound protein 10
Q13325	hsa:24138	24138	IFIT5	 interferon induced protein with tetratricopeptide repeats 5
Q13330	hsa:9112	9112	MTA1	 metastasis associated 1
Q13332	hsa:5802	5802	PTPRS	" protein tyrosine phosphatase, receptor type S"
Q13347	hsa:8668	8668	EIF3I	 eukaryotic translation initiation factor 3 subunit I
Q13352	hsa:23421	23421	ITGB3BP	 integrin subunit beta 3 binding protein
Q13356	hsa:23759	23759	PPIL2	 peptidylprolyl isomerase like 2
Q13362	hsa:5527	5527	PPP2R5C	 protein phosphatase 2 regulatory subunit B'gamma
Q13363	hsa:1487	1487	CTBP1	 C-terminal binding protein 1
Q13371	hsa:5082	5082	PDCL	 phosducin like
Q13393	hsa:5337	5337	PLD1	 phospholipase D1
Q13395	hsa:6894	6894	TARBP1	 TAR (HIV-1) RNA binding protein 1
Q13404	hsa:7335	7335	UBE2V1	 ubiquitin conjugating enzyme E2 V1
Q13405	hsa:740	740	MRPL49	 mitochondrial ribosomal protein L49
Q13409	hsa:1781	1781	DYNC1I2	 dynein cytoplasmic 1 intermediate chain 2
Q13415	hsa:4998	4998	ORC1	 origin recognition complex subunit 1
Q13416	hsa:4999	4999	ORC2	 origin recognition complex subunit 2
Q13418	hsa:3611	3611	ILK	 integrin linked kinase
Q13421	hsa:10232	10232	MSLN	 mesothelin
Q13423	hsa:23530	23530	NNT	 nicotinamide nucleotide transhydrogenase
Q13424	hsa:6640	6640	SNTA1	 syntrophin alpha 1
Q13425	hsa:6645	6645	SNTB2	 syntrophin beta 2
Q13426	hsa:7518	7518	XRCC4	 X-ray repair cross complementing 4
Q13427	hsa:9360	9360	PPIG	 peptidylprolyl isomerase G
Q13428	hsa:6949	6949	TCOF1	 treacle ribosome biogenesis factor 1
Q13432	hsa:9094	9094	UNC119	 unc-119 lipid binding chaperone
Q13433	hsa:25800	25800	SLC39A6	 solute carrier family 39 member 6
Q13435	hsa:10992	10992	SF3B2	 splicing factor 3b subunit 2
Q13438	hsa:10956	10956	OS9	" OS9, endoplasmic reticulum lectin"
Q13439	hsa:2803	2803	GOLGA4	 golgin A4
Q13442	hsa:11333	11333	PDAP1	 PDGFA associated protein 1
Q13443	hsa:8754	8754	ADAM9	 ADAM metallopeptidase domain 9
Q13444	hsa:8751	8751	ADAM15	 ADAM metallopeptidase domain 15
Q13445	hsa:11018	11018	TMED1	 transmembrane p24 trafficking protein 1
Q13451	hsa:2289	2289	FKBP5	 FK506 binding protein 5
Q13454	hsa:7991	7991	TUSC3	 tumor suppressor candidate 3
Q13459	hsa:4650	4650	MYO9B	 myosin IXB
Q13464	hsa:6093	6093	ROCK1	 Rho associated coiled-coil containing protein kinase 1
Q13470	hsa:8711	8711	TNK1	 tyrosine kinase non receptor 1
Q13472	hsa:7156	7156	TOP3A	 topoisomerase (DNA) III alpha
Q13480	hsa:2549	2549	GAB1	 GRB2 associated binding protein 1
Q13485	hsa:4089	4089	SMAD4	 SMAD family member 4
Q13488	hsa:10312	10312	TCIRG1	" T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3"
Q13490	hsa:329	329	BIRC2	 baculoviral IAP repeat containing 2
Q13492	hsa:8301	8301	PICALM	 phosphatidylinositol binding clathrin assembly protein
Q13496	hsa:4534	4534	MTM1	 myotubularin 1
Q13501	hsa:8878	8878	SQSTM1	 sequestosome 1
Q13503	hsa:9412	9412	MED21	 mediator complex subunit 21
Q13505	hsa:4580	4580	MTX1	 metaxin 1
Q13510	hsa:427	427	ASAH1	 N-acylsphingosine amidohydrolase 1
Q13523	hsa:8899	8899	PRPF4B	 pre-mRNA processing factor 4B
Q13526	hsa:5300	5300	PIN1	" peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
Q13530	hsa:10955	10955	SERINC3	 serine incorporator 3
Q13535	hsa:545	545	ATR	 ATR serine/threonine kinase
Q13541	hsa:1978	1978	EIF4EBP1	 eukaryotic translation initiation factor 4E binding protein 1
Q13542	hsa:1979	1979	EIF4EBP2	 eukaryotic translation initiation factor 4E binding protein 2
Q13546	hsa:8737	8737	RIPK1	 receptor interacting serine/threonine kinase 1
Q13547	hsa:3065	3065	HDAC1	 histone deacetylase 1
Q13555	hsa:818	818	CAMK2G	 calcium/calmodulin dependent protein kinase II gamma
Q13557	hsa:817	817	CAMK2D	 calcium/calmodulin dependent protein kinase II delta
Q13561	hsa:10540	10540	DCTN2	 dynactin subunit 2
Q13563	hsa:5311	5311	PKD2	" polycystin 2, transient receptor potential cation channel"
Q13564	hsa:8883	8883	NAE1	 NEDD8 activating enzyme E1 subunit 1
Q13572	hsa:3705	3705	ITPK1	 inositol-tetrakisphosphate 1-kinase
Q13573	hsa:22938	22938	SNW1	 SNW domain containing 1
Q13574	hsa:8525	8525	DGKZ	 diacylglycerol kinase zeta
Q13586	hsa:6786	6786	STIM1	 stromal interaction molecule 1
Q13595	hsa:29896	29896	TRA2A	 transformer 2 alpha homolog
Q13596	hsa:6642	6642	SNX1	 sorting nexin 1
Q13601	hsa:11103	11103	KRR1	" KRR1, small subunit processome component homolog"
Q13610	hsa:11137	11137	PWP1	" PWP1 homolog, endonuclein"
Q13613	hsa:8776	8776	MTMR1	 myotubularin related protein 1
Q13614	hsa:8898	8898	MTMR2	 myotubularin related protein 2
Q13615	hsa:8897	8897	MTMR3	 myotubularin related protein 3
Q13616	hsa:8454	8454	CUL1	 cullin 1
Q13617	hsa:8453	8453	CUL2	 cullin 2
Q13618	hsa:8452	8452	CUL3	 cullin 3
Q13619	hsa:8451	8451	CUL4A	 cullin 4A
Q13620	hsa:8450	8450	CUL4B	 cullin 4B
Q13625	hsa:7159	7159	TP53BP2	 tumor protein p53 binding protein 2
Q13627	hsa:1859	1859	DYRK1A	 dual specificity tyrosine phosphorylation regulated kinase 1A
Q13630	hsa:7264	7264	TSTA3	 tissue specific transplantation antigen P35B
Q13636	hsa:11031	11031	RAB31	" RAB31, member RAS oncogene family"
Q13637	hsa:10981	10981	RAB32	" RAB32, member RAS oncogene family"
Q13641	hsa:7162	7162	TPBG	 trophoblast glycoprotein
Q13642	hsa:2273	2273	FHL1	 four and a half LIM domains 1
Q13643	hsa:2275	2275	FHL3	 four and a half LIM domains 3
Q13671	hsa:9610	9610	RIN1	 Ras and Rab interactor 1
Q13685	hsa:14	14	AAMP	 angio associated migratory cell protein
Q13686	hsa:8846	8846	ALKBH1	" alkB homolog 1, histone H2A dioxygenase"
Q13724	hsa:7841	7841	MOGS	 mannosyl-oligosaccharide glucosidase
Q13740	hsa:214	214	ALCAM	 activated leukocyte cell adhesion molecule
Q13751	hsa:3914	3914	LAMB3	 laminin subunit beta 3
Q13753	hsa:3918	3918	LAMC2	 laminin subunit gamma 2
Q13761	hsa:864	864	RUNX3	 runt related transcription factor 3
Q13765	hsa:4666	4666	NACA	 nascent polypeptide-associated complex alpha subunit
Q13769	hsa:8563	8563	THOC5	 THO complex 5
Q13772	hsa:8031	8031	NCOA4	 nuclear receptor coactivator 4
Q13795	hsa:10139	10139	ARFRP1	 ADP ribosylation factor related protein 1
Q13796	hsa:357	357	SHROOM2	 shroom family member 2
Q13813	hsa:6709	6709	SPTAN1	" spectrin alpha, non-erythrocytic 1"
Q13823	hsa:29889	29889	GNL2	 G protein nucleolar 2
Q13825	hsa:549	549	AUH	 AU RNA binding methylglutaconyl-CoA hydratase
Q13829	hsa:7126	7126	TNFAIP1	 TNF alpha induced protein 1
Q13838	hsa:7919	7919	DDX39B	 DExD-box helicase 39B
Q13867	hsa:642	642	BLMH	 bleomycin hydrolase
Q13868	hsa:23404	23404	EXOSC2	 exosome component 2
Q13885	hsa:7280	7280	TUBB2A	 tubulin beta 2A class IIa
Q13887	hsa:688	688	KLF5	 Kruppel like factor 5
Q13889	hsa:2967	2967	GTF2H3	 general transcription factor IIH subunit 3
Q13895	hsa:705	705	BYSL	 bystin like
Q13905	hsa:2889	2889	RAPGEF1	 Rap guanine nucleotide exchange factor 1
